link,description,location,price,mileage,region,year,std_location
/sob/cto/6042531857.html,2005 nissan maxima 3.5 6 speed,Middleboro,2500.0,,sob/,2005.0,middl
/bmw/cto/6027738103.html,Toyota Camry 2000,Framingham,2000.0,,bmw/,2000.0,frami
/nwb/cto/6042421407.html,00 Acura GSR/Jdm Front Shell,,2500.0,,nwb/,2000.0,
/nwb/cto/6042408686.html,2011 Nissan Versa Hatchback,Westford,5900.0,,nwb/,2011.0,westf
/gbs/cto/6026884925.html,2005 Honda Civic Ex,Lawrence,2900.0,,gbs/,2005.0,lawre
/gbs/cto/6042271409.html,Toyota corolla 1.8 3tc,,8500.0,,gbs/,,
/bmw/cto/6007262245.html,2004 HONDA CIVIC,,3450.0,,bmw/,2004.0,
/sob/cto/6042199022.html,2005 ford escape,1905,4499.0,,sob/,2005.0,
/gbs/cto/6042026943.html,2007 Honda Civic Ex Coupe,,3000.0,,gbs/,2007.0,
/gbs/cto/6004449369.html,2013 Honda civic,lawrence,10900.0,,gbs/,2013.0,lawre
/gbs/cto/6003268083.html,2006 HONDA CIVIC,WALTHAM,4795.0,,gbs/,2006.0,walth
/gbs/cto/6003269315.html,2007 VOVLO S40 T5 AWD,WALTHAM,6350.0,,gbs/,2007.0,walth
/nwb/cto/6020757510.html,R Model Mack Tow Truck,New,5500.0,,nwb/,,new
/gbs/cto/6042150611.html,Super clean Civic- $3800 Obo,Medford,3800.0,,gbs/,2000.0,medfo
/nwb/cto/6042126180.html,"2005 ZX3 SES, standard, loaded, w/exception of sun roof",Billerica,2200.0,,nwb/,2005.0,bille
/gbs/cto/6042087307.html,2004 acura tsx 6speed,Lawrence,5400.0,,gbs/,2004.0,lawre
/gbs/cto/6042041257.html,2005 Acura tsx 6speed,Lawrence,6400.0,,gbs/,2005.0,lawre
/sob/cto/6041889398.html,Honda Civic B20 LS Vtech,Bridgewater,3500.0,,sob/,,bridg
/sob/cto/6042017867.html,2004 AUDI A4,1905,4999.0,,sob/,2004.0,
/gbs/cto/6041993157.html,2008 Ranger,Lowell,3800.0,,gbs/,2008.0,lowel
/gbs/cto/6041953355.html,"Wow, the scammers have gone crazy...600 + posts last 2 days",allover,2500.0,,gbs/,2000.0,allov
/sob/cto/6036396630.html,2002 Honda Civic  VTECH- 5 Speed,Hyde,2300.0,,sob/,2002.0,hyde
/nos/cto/6021703486.html,01 ford F150 6cyl 5spd xtra cab pick up,Derry,2000.0,,nos/,2001.0,derry
/gbs/cto/6036680212.html,2011 Mini Cooper Only 47K Miles! Priced to sell!,Bourne,8997.0,47000.0,gbs/,2011.0,bourn
/gbs/cto/6041791589.html,1967 VW BUS TRUCK Volkswagen   ghia beetle bug lovers,Fairhaven,9999.0,,gbs/,1967.0,fairh
/gbs/cto/6041799124.html,JD 214 TRACTOR  SNOW BLOW WITH HEATERED CAB,"MANCHESTER,NH",2250.0,,gbs/,2014.0,manch
/sob/cto/6017618862.html,1964 JEEP GLADIATOR 4x4 MODIFIED PICKUP,so,6000.0,,sob/,1964.0,so
/gbs/cto/6013376686.html,2007 vw gti,,2500.0,,gbs/,2007.0,
/bmw/cto/6041698789.html,X-BLADE PLOW GREAT SHAPE,,3200.0,,bmw/,,
/nos/cto/6036158592.html,2012 Ford Fiesta S 97k miles!,Groveland,4700.0,97000.0,nos/,2012.0,grove
/gbs/cto/5999738043.html,honda accord 2003 coup ex,brockton,3600.0,,gbs/,2003.0,brock
/nos/cto/6041441141.html,96' Mustang gt,,4400.0,,nos/,,
/sob/cto/6041361516.html,2002 Nissan Maxima 6 Speed,Carver,3000.0,,sob/,2002.0,carve
/nos/cto/6018010756.html,"08 mustang gt convertible with 48,000 miles",Haverhill,14500.0,48000.0,nos/,2008.0,haver
/nos/cto/6041359982.html,2004 Pontiac Sunfire,Peabody,4750.0,,nos/,2004.0,peabo
/gbs/cto/6033983865.html,2012 Honda Civic Coupe Si Ivetc DOHC - low mileage,,,,gbs/,2012.0,
/bmw/cto/6041341648.html,Toyota Scion Xb 2008,Marlborough,2900.0,,bmw/,2008.0,marlb
/nwb/cto/6041235543.html,2012 Volkswagen GTI   +   Extended Warranty,Bedford,13975.0,,nwb/,2012.0,bedfo
/gbs/cto/6041315585.html,2009 Honda Civic Si,,6000.0,,gbs/,2009.0,
/nos/cto/6041063266.html,1947 International KB2 pick up truck,Billerica,3800.0,,nos/,1947.0,bille
/gbs/cto/6041051884.html,Two Saab 9000s,Somerville,2000.0,,gbs/,2000.0,somer
/gbs/cto/6040998357.html,"2011 jetta sw ""READ POST""",Hydepark,2500.0,,gbs/,2011.0,hydep
/bmw/cto/6019058823.html,2002 BMW M3,"Acton,",10900.0,,bmw/,2002.0,acton
/gbs/cto/6006449498.html,2000 BMW 323ci,Dedham,4000.0,,gbs/,2000.0,dedha
/gbs/cto/6037194792.html,2005 Subaru Impreza Outback,Hudson,4995.0,,gbs/,2005.0,hudso
/nos/cto/6040781456.html,"""READ""PRICED 4 BUYER TODAY 2005",Billerica,2600.0,,nos/,2005.0,bille
/sob/cto/5999856932.html,2005 Toyota Scion Burgundy Red,Randolph,2500.0,,sob/,2005.0,rando
/sob/cto/6018951834.html,1974 pontiac trans am,taunton,6500.0,,sob/,1974.0,taunt
/gbs/cto/6040637597.html,Volkswagen Passat V6 2001,Lowell,2100.0,,gbs/,2001.0,lowel
/gbs/cto/6000260173.html,2001 VOLKSWAGEN GOLF 5 SPEED NO RUST TWO SETS OF WHEELS,MANCHESTER,2000.0,,gbs/,2001.0,manch
/gbs/cto/6040466313.html,2003 Jetta tdi,,1800.0,,gbs/,2003.0,
/nwb/cto/6040318615.html,1996 Camaro Z-28,Dracut,5300.0,,nwb/,1996.0,dracu
/bmw/cto/6011161663.html,Toyota Corolla,Milford,3495.0,,bmw/,,milfo
/gbs/cto/6018099422.html,2013 NISSAN SENTRA,Middleboro,7000.0,,gbs/,2013.0,middl
/gbs/cto/6040207180.html,1993 BMW 325i,Southern,2600.0,,gbs/,1993.0,south
/gbs/cto/6040272622.html,2001 Nissan Altima gray,"Norwood,",2000.0,,gbs/,2001.0,norwo
/gbs/cto/6040208934.html,2003 mustang gt convertible,Brockton,5500.0,,gbs/,2003.0,brock
/gbs/cto/6040099852.html,2008 Mercedes benz C300,,,,gbs/,2008.0,
/gbs/cto/6040090879.html,2004 G35 Coupe (Brembo package),,,,gbs/,2004.0,
/nwb/cto/6040056124.html,1996 mustang 4.6 l black,Dracut,2500.0,,nwb/,1996.0,dracu
/sob/cto/6040009801.html,1974 Triumph Spitfire 1500,Hingham,3750.0,,sob/,1974.0,hingh
/nos/cto/6040003880.html,2002 GMC 3500 VAN,Nahant,5000.0,,nos/,2002.0,nahan
/gbs/cto/6039976487.html,1964 chevy van,Billerica,4000.0,,gbs/,1964.0,bille
/gbs/cto/6039962490.html,2001  Ford Mustang GT convertible,Dallas,13500.0,,gbs/,2001.0,dalla
/gbs/cto/6036405315.html,2002 Honda Civic coupe stick shift,Wellesley,2000.0,,gbs/,2002.0,welle
/gbs/cto/6039896285.html,2001 mustang Cobra for sale,Wrentham,10500.0,,gbs/,2001.0,wrent
/nos/cto/6022640840.html,1980 Fiat Spyder Convertible,,,,nos/,1980.0,
/sob/cto/6015199214.html,2004 Mini Cooper S Limited addition,Hanson,5500.0,,sob/,2004.0,hanso
/gbs/cto/6039781298.html,1964 corvette stingray,ipswich,,,gbs/,1964.0,ipswi
/gbs/cto/6017415225.html,1979 Super beetle convertible Low Miles,,3500.0,,gbs/,1979.0,
/nos/cto/6039723640.html,1997 Jeep Wrangler 4.0 Sport,,6000.0,,nos/,1997.0,
/nwb/cto/6039582623.html,2000 Jeep Wrangler,Westford,2500.0,,nwb/,2000.0,westf
/gbs/cto/6039599567.html,"2005 Honda Accord, Manual, 157K",Cambridge,3500.0,157000.0,gbs/,2005.0,cambr
/gbs/cto/6039431845.html,2008 HONDA CIVIC GREY 5 SPEED 148K $4999,,4999.0,148000.0,gbs/,2008.0,
/gbs/cto/6029554444.html,2005 Honda Civic LX,Meriden,3200.0,,gbs/,2005.0,merid
/nos/cto/6039349664.html,2007 Honda Civic si coupe,,5000.0,,nos/,2007.0,
/gbs/cto/6000719913.html,98 International  tow truck,Everett,9000.0,,gbs/,,evere
/gbs/cto/6039290769.html,Honda Fit 2007,,3595.0,,gbs/,2007.0,
/bmw/cto/6039179073.html,1974 Chevrolet Corvette,Milford,11000.0,,bmw/,1974.0,milfo
/gbs/cto/5999885449.html,2006 SAAB 93 AERO,,7995.0,,gbs/,2006.0,
/sob/cto/6039136126.html,Bmw 328is e36,Quincy,4000.0,,sob/,,quinc
/gbs/cto/6032118702.html,"""1997 INTERNATIONAL 4700 (DUMP)","WALPOLE,WRENTHAM,MEDFIELD,FOXBORO",8500.0,,gbs/,1997.0,walpo
/gbs/cto/6033845773.html,2008 Saab Turbo X,Waterville,12000.0,,gbs/,2008.0,water
/bmw/cto/6017095171.html,2003 Honda Civic EX,,2555.0,,bmw/,2003.0,
/bmw/cto/6039104020.html,2005 Honda Civic LX Special Edition,,3995.0,,bmw/,2005.0,
/gbs/cto/6039081975.html,2009 Vw gti 70KMILES runs great 6speed,Waltham,5800.0,70000.0,gbs/,2009.0,walth
/sob/cto/6039078681.html,2003 Ford Focus 84k manual transmission,Quincy,1900.0,84000.0,sob/,2003.0,quinc
/nos/cto/6039060153.html,2008 Ford Fusion,,3450.0,,nos/,2008.0,
/gbs/cto/6000333192.html,38' Ford 2 dr. sedan,"Steuben,",12500.0,,gbs/,,steub
/sob/cto/6001145535.html,2001 Honda Accord,taunton,1600.0,,sob/,2001.0,taunt
/gbs/cto/6039005114.html,2015 VW Jetta SE 1.8T,,13500.0,,gbs/,2015.0,
/nos/cto/6038804267.html,"FORD SUPERDUTY WRECKER 61,000 MILES FLAWLESS, GARAGED, DEISEL",No,11000.0,61000.0,nos/,2000.0,no
/sob/cto/6032007021.html,2009 Kia Rio 5 speed -1st 2500,8,2500.0,,sob/,2009.0,
/gbs/cto/6038656226.html,2000 TOYOTA CAMRY,PROVIDENCE,1950.0,,gbs/,2000.0,provi
/gbs/cto/6038655535.html,2007 Toyota Matix XR - 164k,Arlington,4000.0,164000.0,gbs/,2007.0,arlin
/gbs/cto/6038654416.html,2005 ford focus,PROVIDENCE,1600.0,,gbs/,2005.0,provi
/gbs/cto/6020413826.html,"1995 Jeep Wrangler Sahara, 6 cyl./man",,5500.0,,gbs/,1995.0,
/gbs/cto/6038576648.html,Camaro Z28,Everett,8500.0,,gbs/,,evere
/gbs/cto/6038551545.html,2002 Honda Civic,,2200.0,,gbs/,2002.0,
/nwb/cto/6038514293.html,2008 Ford Fusion,,3450.0,,nwb/,2008.0,
/gbs/cto/6038457912.html,05 BMW 330Ci 2 Door Coupe 6 speed with 092513 mileage..,Quincy,6500.0,,gbs/,2005.0,quinc
/gbs/cto/6038445755.html,1991 TOYOTA PICKUP TRUCK  EXTENDED CAB !!!!!ONLY ONE OWNER 76 K.!!!!,REVERE,6900.0,,gbs/,1991.0,rever
/gbs/cto/6038403606.html,1956 Crown Victoria,Pelham,9500.0,,gbs/,1956.0,pelha
/gbs/cto/6038380842.html,Euro R Rep,,13777.0,,gbs/,,
/gbs/cto/6025492848.html,Trades Welcome VW G60 Corrado,Southern,8000.0,,gbs/,,south
/gbs/cto/6030539685.html,2004 Toyota sienna,North,3500.0,,gbs/,2004.0,north
/gbs/cto/6038345723.html,1998 Porsche 993 C2S Coupe Last of the Aircooled 911 cars,Connecticut,,,gbs/,1998.0,conne
/gbs/cto/6038324984.html,Honda civic si,Hudson,6000.0,,gbs/,,hudso
/bmw/cto/6038290340.html,1995 Ford L9000 For Sale By Owner,Sudbury,,,bmw/,1995.0,sudbu
/gbs/cto/6038287827.html,honda civic coupe,Everett,2495.0,,gbs/,,evere
/sob/cto/6038267326.html,Heavy duty 2006 F350 diesel,Stoughton,4500.0,,sob/,2006.0,stoug
/nos/cto/6038123136.html,1999 FORD F350 DUEL WHEEL UTILITY TRUCK,GEORGETOWN,5000.0,,nos/,1999.0,georg
/sob/cto/6038098943.html,1986 W124 MERCEDES-BENZ 300E AMG MANUAL TRANSMISSION! Price DROP,foxboro,3900.0,,sob/,1986.0,foxbo
/nos/cto/6032098951.html,2006 VOLKSWAGON JETTA,Gloucester,4900.0,,nos/,2006.0,glouc
/gbs/cto/6038064255.html,1981 Chevrolet Corvette Coupe (4-Speed Manual),Grafton,12900.0,,gbs/,1981.0,graft
/sob/cto/6038036078.html,Mazda RX8 2004 Best offers,Mansfield,7000.0,,sob/,2004.0,mansf
/gbs/cto/6038030041.html,Chevy Engine an Tranmission,boston,6500.0,,gbs/,,bosto
/gbs/cto/6037963287.html,2010 Mini Cooper Coupe,Hudson,6200.0,,gbs/,2010.0,hudso
/gbs/cto/6037956448.html,2011 Honda CR-Z,Lawrence,9000.0,,gbs/,2011.0,lawre
/nwb/cto/6037900652.html,2011 Nissan Versa Hatchback,"Westford,",6500.0,,nwb/,2011.0,westf
/gbs/cto/6037862904.html,2002 Subaru Outback Limited,Boston,1600.0,,gbs/,2002.0,bosto
/gbs/cto/6037855416.html,"Ford Taurus SEL 2010- Save $2,500 compared to a dealer",Boston,9000.0,,gbs/,2010.0,bosto
/gbs/cto/6037851507.html,2008 Honda Accord LX 5 Speed,Lawrence,6500.0,,gbs/,2008.0,lawre
/gbs/cto/6037795642.html,2009 Vw gti 6SPD 70kmiles runs like new !!!,Waltham,6000.0,70000.0,gbs/,2009.0,walth
/nos/cto/6013103988.html,1951 Brockway Dump Truck,Southern,1950.0,,nos/,1951.0,south
/nos/cto/6013102730.html,1987 Ford F350 Landall Centerfold Ramp Truck,Southern,2800.0,,nos/,1987.0,south
/nos/cto/6037752577.html,97 ek9 coupe sir 97 ls swap clean,LYNN,5000.0,,nos/,,lynn
/nwb/cto/6037704458.html,02 camaro,,3600.0,,nwb/,2002.0,
/gbs/cto/6031645759.html,2004 Chevy 2500HD 4x4 extra cab runs great financing,mass,5495.0,,gbs/,2004.0,mass
/nos/cto/6037362382.html,2004 Subaru Forester a.c. 5 spd,SEABROOK,2300.0,,nos/,2004.0,seabr
/gbs/cto/6037295704.html,1997 BMW M3 sedan 5 MT,Brighton,4800.0,,gbs/,1997.0,brigh
/gbs/cto/6033688999.html,2000 Nissan Frontier,Somerville,2800.0,,gbs/,2000.0,somer
/nwb/cto/6037279688.html,2007 bmw 530 xi,Lowell,9300.0,,nwb/,2007.0,lowel
/nos/cto/6037273875.html,2001 Int'l Straight Truck,Chelsea,10000.0,,nos/,2001.0,chels
/sob/cto/6037256452.html,1990 Jeep yj wrangler,Whitman,4500.0,,sob/,1990.0,whitm
/gbs/cto/6037240297.html,71 VW bug convertable,salisbury,3500.0,,gbs/,,salis
/gbs/cto/6037211531.html,2006 SAAB AERO 93 MANUAL TRANSMISSION,"GRAFTON,",3500.0,,gbs/,2006.0,graft
/sob/cto/6017124654.html,1973 Cj5 for trade Harley or boat,,6500.0,,sob/,1973.0,
/gbs/cto/6037118065.html,98 integra ls b20b swap,Lowell,2500.0,,gbs/,,lowel
/gbs/cto/6037117692.html,90 Mazda miata,Worcester,,,gbs/,,worce
/sob/cto/6037075611.html,2004 Saleen Mustang s-281(32k miles!!!),Brockton,13000.0,28132000.0,sob/,2004.0,brock
/nwb/cto/6017647336.html,2002 Audi Allroad,Dracut,3750.0,,nwb/,2002.0,dracu
/nwb/cto/6036995161.html,1980 mgb conv.,attleboro,8500.0,,nwb/,1980.0,attle
/gbs/cto/6036939034.html,2000 HD Soft Tail FXST,,5800.0,,gbs/,2000.0,
/sob/cto/5995538142.html,Nissan frontier,bridgewater,3999.0,,sob/,,bridg
/nwb/cto/6036940968.html,94 Mustang GT Convertible   Low Low Miles  Super Clean,,8200.0,,nwb/,,
/nos/cto/6036927690.html,2002 Jeep Wrangler X 6 CYLINDER 5 Speed,East,6200.0,,nos/,2002.0,east
/gbs/cto/6028554753.html,2001 Prelude SH PRICE DROP,Jamaica,5000.0,,gbs/,2001.0,jamai
/gbs/cto/6036884119.html,2008 Volkswagen Jetta 2.5 5 Speed Manual,Chelmsford,3991.0,,gbs/,2008.0,chelm
/nwb/cto/6036824856.html,2001 Ford Ranger Xlt,Wilmington,2000.0,,nwb/,2001.0,wilmi
/sob/cto/6036797730.html,VW Passat wagon for sale,Hull,3500.0,,sob/,,hull
/nos/cto/6033123503.html,2015 Chevrolet Spark,,5900.0,,nos/,2015.0,
/gbs/cto/6036624269.html,LOW MILES! 87K MILES! 2003 HYUNDAI ELANTRA GLS 5 SPEED MANUAL!,,2000.0,87000.0,gbs/,2003.0,
/sob/cto/5997731552.html,Chevy fire truck,Middleboro,5500.0,,sob/,,middl
/nos/cto/6036581161.html,2009 mazdaspeed 3,Wenham,3500.0,,nos/,2009.0,wenha
/gbs/cto/6036315933.html,Civic turbo lsvtec gsr built,everett,8500.0,,gbs/,,evere
/nos/cto/6006351143.html,"2007 Saturn Sky - 39,000 miles",,8500.0,39000.0,nos/,2007.0,
/gbs/cto/6003270867.html,2005 Volkswagen New Beetle 2dr GLS 1.8T Turbo Convertible,,4550.0,,gbs/,2005.0,
/bmw/cto/6036397524.html,2009 Honda Civic Si Silver,Winchendon,4950.0,,bmw/,2009.0,winch
/gbs/cto/6030675679.html,93' Mazda Miata *PRICE DROP FIRM!*,Watertown,3000.0,,gbs/,,water
/gbs/cto/6008905152.html,2008 Dodge Grand Caravan STOW & GO,burlington,4000.0,,gbs/,2008.0,burli
/sob/cto/6036376331.html,98 Jeep Wrangler,Weymouth,3500.0,,sob/,,weymo
/gbs/cto/6013253166.html,1984 mazda rx-7 gsl se ( sold ),boston,11500.0,,gbs/,1984.0,bosto
/gbs/cto/6036249974.html,1999 honda civic hatchback,New,2000.0,,gbs/,1999.0,new
/sob/cto/6036248401.html,Like new Fisher mm2 8ft,Easton,2500.0,,sob/,,easto
/nos/cto/6036090968.html,1986 (MK2) Golf GTI VR6,Peabody,1747.0,,nos/,1986.0,peabo
/gbs/cto/6035925185.html,Trade 86 944 Turbo,,,,gbs/,,
/nwb/cto/6035841500.html,2002 Honda CRV 4wd Manual,"Malden,",4500.0,,nwb/,2002.0,malde
/gbs/cto/6035820140.html,"2011 Subaru Forester Limited 62,000",,14000.0,,gbs/,2011.0,
/gbs/cto/6013848350.html,1996 del sol Gsr swap..NEED GONE,,2700.0,,gbs/,1996.0,
/gbs/cto/6035725912.html,2007 VW Jetta,Brockton,3800.0,,gbs/,2007.0,brock
/bmw/cto/6035723653.html,1992 Chevy s10,,,,bmw/,1992.0,
/nos/cto/6035699028.html,1988 MAZDA RX7 CONV.  44K Miles,Billerica,5200.0,44000.0,nos/,1988.0,bille
/nwb/cto/6035669933.html,Mustang gt trade,Dunstable,3500.0,,nwb/,,dunst
/gbs/cto/6035616911.html,2007 Toyota matrix,,2800.0,,gbs/,2007.0,
/gbs/cto/6035635814.html,1942 Chevrolet Miliary Ton & Half Dump Truck,"WRJ,",8950.0,,gbs/,1942.0,wrj
/nos/cto/6012328277.html,2009 Hyundai Elantra,Billerica,6200.0,,nos/,2009.0,bille
/gbs/cto/6035590473.html,06 gti,,5500.0,,gbs/,2006.0,
/gbs/cto/6035530174.html,1998 VW Jetta TDI,Revere,2200.0,,gbs/,1998.0,rever
/gbs/cto/6035439530.html,"2003 HYUNDAI ELANTRA 5SPEED ONLY 87k MILES! $2,000 OR BEST OFFER",,2000.0,87000.0,gbs/,2003.0,
/gbs/cto/6035486606.html,For repair or parts.,Winthrop,2500.0,,gbs/,,winth
/gbs/cto/6035468493.html,2002 WRX trade for s13/14 240sx,Merrimack,9000.0,,gbs/,2002.0,merri
/gbs/cto/6035350113.html,2001 Nissan Altima,,2000.0,,gbs/,2001.0,
/sob/cto/6020731843.html,1994 Jeep Wrangler yj rock crawler,Brockton,12000.0,,sob/,1994.0,brock
/bmw/cto/6035413538.html,1986 Chevy C30 454 RAMP TRUCK flatbed LOW MILES,Upton,5500.0,,bmw/,1986.0,upton
/nwb/cto/6035406679.html,2007 BMW 328xi Awd,Salem,6950.0,,nwb/,2007.0,salem
/nos/cto/6020441659.html,2002 Honda CR-V - Make Offer,,2300.0,,nos/,2002.0,
/gbs/cto/6035390578.html,2006 Isuzu NPR HD,Boston,13500.0,,gbs/,2006.0,bosto
/sob/cto/6006309510.html,Red S-10 chevy  pick up,malden,4500.0,,sob/,2010.0,malde
/gbs/cto/6035350739.html,2001 Jeep Wrangler sport,Burlington,7000.0,,gbs/,2001.0,burli
/gbs/cto/6035316610.html,04  Honda accord ex,,,,gbs/,2004.0,
/gbs/cto/6017583226.html,2012 Nissan Leaf,Framingham,7000.0,,gbs/,2012.0,frami
/gbs/cto/6035241051.html,2002 Audi A4 1.8T,,5200.0,,gbs/,2002.0,
/nos/cto/6035062434.html,1961 Jeep Willys CJ3B 4x4,Saugus,8500.0,,nos/,1961.0,saugu
/nos/cto/6035030088.html,2002 BMW 325XI 5-Speed,"Newburyport,",3900.0,,nos/,2002.0,newbu
/gbs/cto/6035037582.html,1999 Toyota Corolla 5-speed,Hudson,1900.0,,gbs/,1999.0,hudso
/nos/cto/5994671075.html,2006 NISSAN 350Z *ENTHUSIAST 2 Dr COUPE*  3.5L V6 -- 6 Spd Manual,,7990.0,,nos/,2006.0,
/gbs/cto/6035023757.html,2006 Volkswagen Jetta PZEV Edition,"Nashua,",3800.0,,gbs/,2006.0,nashu
/gbs/cto/5993787020.html,1984 Mustang SVO,Wrentham,8000.0,,gbs/,1984.0,wrent
/gbs/cto/6034988774.html,1972 FORD C900 FIRE TRUCK,Saugus,3000.0,,gbs/,1972.0,saugu
/gbs/cto/6034971176.html,2004 Volvo s60 r,,4500.0,,gbs/,2004.0,
/bmw/cto/6034808429.html,1999 Red Audi A4,Walpole,2300.0,,bmw/,1999.0,walpo
/nos/cto/6034741482.html,Toyota rav4 5 speed.,Lynn,3700.0,,nos/,,lynn
/nos/cto/5998655166.html,2002 volkswagen jetta gls,4,2500.0,,nos/,2002.0,
/nwb/cto/6034706830.html,99 f-450 2wd plow,billerica,3000.0,,nwb/,,bille
/gbs/cto/6034665014.html,1986 Autocar DKM,Marblehead,12500.0,,gbs/,1986.0,marbl
/bmw/cto/6007476270.html,1988 Ford F600 NICE CONDITION,Stow,2500.0,,bmw/,1988.0,stow
/gbs/cto/5998436778.html,2003 toyota camry le 5spd,Middleton,3500.0,,gbs/,2003.0,middl
/gbs/cto/6010176700.html,Acura tl 2004,Worcester,5500.0,,gbs/,2004.0,worce
/gbs/cto/6034419014.html,1999 honda prelude,,1800.0,,gbs/,1999.0,
/sob/cto/6008708343.html,"Nice Honda Accord NEED GONE $2,700",,2700.0,,sob/,2000.0,
/gbs/cto/6034368009.html,Buyer Beware! 2006 WRX Milford Auto Outlet NH 06 WRX for 4700,Milford,4700.0,,gbs/,2006.0,milfo
/nos/cto/5993374327.html,1996 FORD MUSTANG SVT COBRA,,8900.0,,nos/,1996.0,
/bmw/cto/6034356102.html,Dodge W300 4X4 16k mi,Hudson,9999.0,16000.0,bmw/,2000.0,hudso
/bmw/cto/6034336177.html,2008 Mazda 3,Ayer,2500.0,,bmw/,2008.0,ayer
/nos/cto/6034249177.html,1987 ford mustang gt,,4000.0,,nos/,1987.0,
/gbs/cto/6017759383.html,Honda  FIT 2015,New,9300.0,,gbs/,2015.0,new
/gbs/cto/6003788292.html,1964 VW Bug/Beetle w/ matching #s,Vermont,11000.0,,gbs/,1964.0,vermo
/sob/cto/6034230592.html,1987 Nissan 300zx,North,2200.0,,sob/,1987.0,north
/sob/cto/6034221849.html,BMW 528 i,Braintree,3000.0,,sob/,,brain
/sob/cto/6020662323.html,2013 Nissan Maxima,South,,,sob/,2013.0,south
/gbs/cto/6034094433.html,55 t bird,cranston,,,gbs/,,crans
/nwb/cto/6034084517.html,1994 Jeep Jeep wrangler S Manual...,,3995.0,,nwb/,1994.0,
/nos/cto/6034057862.html,74 MGB Roadster,Merrimac,2900.0,,nos/,,merri
/nos/cto/6034005870.html,Selling Mazda 6 2006,Lynn,2700.0,,nos/,2006.0,lynn
/gbs/cto/6019182914.html,2006 SUBARU IMPREZA WRX WAGON,hyde,8999.0,,gbs/,2006.0,hyde
/nos/cto/6033995538.html,1999 Honda Accord,Salem,1850.0,,nos/,1999.0,salem
/nos/cto/6033980831.html,2003 Mitusbishi Fuso FESP Diesel Refrigerated Truck,"Salem,",10000.0,,nos/,2003.0,salem
/gbs/cto/6033977035.html,1964 Jeep CJ-5,western,5000.0,,gbs/,1964.0,weste
/nos/cto/6033948996.html,2004 Freightliner FL70 Medcon Box Truck with Lift Gate,Plaistow,5000.0,,nos/,2004.0,plais
/nos/cto/6033876843.html,2012 VW GTI 4dr with Stage 1 Tune,"Greenland,",13900.0,,nos/,2012.0,green
/sob/cto/6033862322.html,2005 Jeep Wrangler unlimited (LJ),Berkely,13999.0,,sob/,2005.0,berke
/gbs/cto/5998331712.html,96 international plow truck,somerville,10000.0,,gbs/,,somer
/gbs/cto/5997871774.html,96 international plow truck non cdl,somerville,10000.0,,gbs/,,somer
/nwb/cto/6018992436.html,"2004 Pontiac GTO 361 HP 351 Torque at the rear wheels, nice shape!",Danville,7900.0,,nwb/,2004.0,danvi
/nwb/cto/6020352461.html,2000 Camaro SS True SLP lots of extras only 77k,Danville,8900.0,77000.0,nwb/,2000.0,danvi
/gbs/cto/6000858636.html,Audi A4,,12000.0,,gbs/,,
/gbs/cto/6000857678.html,2009 custom mustang gt,,13000.0,,gbs/,2009.0,
/nwb/cto/6033721617.html,2011 Nissan Versa Hatchback,Westford,6500.0,,nwb/,2011.0,westf
/sob/cto/6020500805.html,2001 Ford Mustang gt,Pembroke,4300.0,,sob/,2001.0,pembr
/gbs/cto/6033695089.html,95 Chevrolet K3500 $7500obo,,,,gbs/,2000.0,
/nos/cto/6033644431.html,2007 BMW 328i coupe,Swampscott,13500.0,,nos/,2007.0,swamp
/sob/cto/6033623645.html,*** 2004 AUDI S4 *** LOW MILES,Weymouth,8500.0,,sob/,2004.0,weymo
/gbs/cto/6033567491.html,Nissan 350Z,STOUGHTON,8000.0,,gbs/,,stoug
/gbs/cto/6033574533.html,1991 Honda Crx Si,,6500.0,,gbs/,1991.0,
/gbs/cto/6014185026.html,2008 Honda Civic Cpe Si,,10450.0,,gbs/,2008.0,
/gbs/cto/6033498130.html,2009 ULTRA CLASSIC ELECTRA GLIDE HARLEY DAVIDSON,,13999.0,,gbs/,2009.0,
/gbs/cto/5991957319.html,2005 Volkswagen New Jetta,,3995.0,,gbs/,2005.0,
/gbs/cto/5999217330.html,!!! SUBARUA IMPREZA 2005 !!!,ATKINSON,9980.0,,gbs/,2005.0,atkin
/bmw/cto/6033447178.html,1976 Pontiac trans am 455,Milford,8700.0,,bmw/,1976.0,milfo
/bmw/cto/6033400541.html,2002 Celica GT Turbo,Millis,6500.0,,bmw/,2002.0,milli
/nos/cto/6033372742.html,09 Honda Fit 95000 ml,Lynn,3980.0,,nos/,2009.0,lynn
/nos/cto/5995123683.html,1997 BMW Z3,,9900.0,,nos/,1997.0,
/nos/cto/6028041711.html,2010 BMW 535XI 6 Speed Manual MAKES ENGINE NOISE RUNS AND DRIVES,Lynn,7500.0,,nos/,2010.0,lynn
/sob/cto/6004133598.html,2014 VW Jetta SE 1.8L Turbo Sedan (Manual transmission),,10805.0,,sob/,2014.0,
/gbs/cto/6016998352.html,2007 Acura TL Type S / Manual / 134K miles / Excellent,Everett,13000.0,134000.0,gbs/,2007.0,evere
/sob/cto/6033262053.html,2002 Freightliner Box Truck**PRICE REDUCTION,"Marshfield,",12950.0,,sob/,2002.0,marsh
/gbs/cto/5992312288.html,05 BMW 645ci,,12000.0,,gbs/,2005.0,
/sob/cto/6033163125.html,Honda fit,Everett,3800.0,,sob/,,evere
